amount,total_amount_last_24h,txn_count_last_24h,is_new_device,is_odd_hour,channel,transaction_type,country
17458.73,560436.95,20,0,0,UPI,TRANSFER,IN
23810.3,545093.15,20,0,0,CARD,TRANSFER,IN
21868.97,568903.4500000001,21,0,0,UPI,DEPOSIT,SG
10971.48,0.0,0,1,0,NET_BANKING,WITHDRAWAL,IN
9570.38,10971.48,1,0,0,NET_BANKING,DEPOSIT,IN
3643.14,20541.86,2,1,0,NET_BANKING,DEPOSIT,IN
9978.51,24185.0,3,0,0,NET_BANKING,DEPOSIT,IN
11936.1,34163.51,4,0,0,NET_BANKING,TRANSFER,AE
10739.74,46099.61,5,0,0,UPI,WITHDRAWAL,IN
5190.94,56839.35,6,0,0,NET_BANKING,WITHDRAWAL,IN
7012.43,62030.29,7,0,0,NET_BANKING,WITHDRAWAL,IN
11410.06,69042.72,8,0,0,NET_BANKING,DEPOSIT,IN
5201.81,80452.78,9,0,1,NET_BANKING,TRANSFER,IN
11465.15,85654.59,10,1,1,NET_BANKING,DEPOSIT,IN
7884.23,97119.74,11,0,1,NET_BANKING,DEPOSIT,IN
8892.66,105003.97,12,1,1,NET_BANKING,WITHDRAWAL,IN
5462.83,113896.63,13,0,1,UPI,DEPOSIT,IN
6565.99,119359.46,14,0,1,NET_BANKING,TRANSFER,IN
10965.87,125925.45,15,0,1,NET_BANKING,TRANSFER,IN
12012.9,136891.32,16,0,0,NET_BANKING,WITHDRAWAL,US
4256.9,148904.22,17,1,0,NET_BANKING,TRANSFER,IN
9249.6,153161.12,18,0,0,NET_BANKING,DEPOSIT,IN
6165.57,162410.72,19,0,0,NET_BANKING,WITHDRAWAL,IN
3468.28,168576.29,20,0,0,NET_BANKING,WITHDRAWAL,IN
7359.12,172044.57,21,1,0,NET_BANKING,WITHDRAWAL,IN
9068.53,179403.69,22,0,0,CARD,TRANSFER,IN
4631.07,188472.22,23,0,0,NET_BANKING,WITHDRAWAL,IN
12084.21,193103.29,24,1,0,NET_BANKING,WITHDRAWAL,IN
7523.59,205187.5,25,0,0,CARD,WITHDRAWAL,IN
4681.0,212711.09,26,0,0,NET_BANKING,WITHDRAWAL,IN
11662.63,193207.08999999997,24,0,0,NET_BANKING,TRANSFER,IN
1134.1,0.0,0,1,0,UPI,TRANSFER,US
4610.75,1134.1,1,1,0,CARD,WITHDRAWAL,IN
4399.25,5744.85,2,0,0,UPI,DEPOSIT,SG
2400.26,10144.1,3,1,0,UPI,TRANSFER,IN
3264.15,12544.36,4,0,0,UPI,TRANSFER,IN
1953.8,15808.51,5,0,0,UPI,DEPOSIT,IN
1317.97,17762.31,6,0,1,UPI,DEPOSIT,AE
4050.32,19080.28,7,0,1,UPI,TRANSFER,US
3002.19,23130.6,8,0,1,UPI,TRANSFER,IN
2835.32,26132.79,9,1,1,UPI,WITHDRAWAL,IN
2456.47,28968.11,10,0,1,UPI,TRANSFER,IN
3628.27,31424.58,11,0,1,UPI,DEPOSIT,IN
3102.97,35052.85,12,0,0,UPI,DEPOSIT,IN
3246.84,38155.82,13,0,0,UPI,DEPOSIT,IN
2264.78,41402.66,14,0,0,UPI,DEPOSIT,IN
2936.27,43667.44,15,0,0,NET_BANKING,TRANSFER,IN
4521.67,46603.71,16,0,0,UPI,DEPOSIT,IN
2168.15,51125.38,17,1,0,CARD,DEPOSIT,AE
3440.45,53293.53,18,1,0,UPI,TRANSFER,IN
4112.03,56733.98,19,0,0,UPI,TRANSFER,IN
3991.59,60846.009999999995,20,1,0,UPI,DEPOSIT,IN
4385.07,64837.59999999999,21,0,0,UPI,TRANSFER,IN
2293.46,68088.56999999998,21,0,0,CARD,WITHDRAWAL,AE
4220.44,65771.27999999998,21,0,0,UPI,WITHDRAWAL,IN
3939.84,63192.20999999999,20,0,0,NET_BANKING,WITHDRAWAL,IN
2070.25,61914.09999999999,19,0,0,UPI,WITHDRAWAL,IN
3648.51,63984.34999999999,20,0,1,NET_BANKING,TRANSFER,SG
3522.51,67632.85999999999,21,0,1,NET_BANKING,WITHDRAWAL,IN
26297.68,0.0,0,1,0,CARD,WITHDRAWAL,US
32017.26,26297.68,1,0,0,CARD,WITHDRAWAL,IN
10146.78,58314.94,2,0,0,CARD,WITHDRAWAL,IN
34127.12,68461.72,3,0,0,CARD,TRANSFER,IN
14656.82,102588.84,4,0,0,CARD,DEPOSIT,IN
42904.62,117245.66,5,1,0,CARD,WITHDRAWAL,IN
36225.45,160150.28,6,0,0,UPI,DEPOSIT,IN
34213.6,196375.73,7,0,1,CARD,TRANSFER,IN
33261.76,230589.33,8,0,1,CARD,TRANSFER,IN
11869.44,263851.08999999997,9,0,1,CARD,DEPOSIT,IN
34067.46,275720.52999999997,10,0,1,CARD,WITHDRAWAL,IN
40332.9,309787.99,11,0,1,CARD,TRANSFER,IN
30425.71,350120.89,12,0,0,CARD,DEPOSIT,IN
16249.7,380546.6,13,0,0,CARD,WITHDRAWAL,IN
12570.5,396796.3000000001,14,0,0,CARD,DEPOSIT,IN
46699.18,409366.8000000001,15,0,0,CARD,DEPOSIT,US
45166.49,456065.98,16,0,0,NET_BANKING,TRANSFER,IN
10783.77,501232.47,17,0,0,CARD,DEPOSIT,IN
18625.89,512016.2400000001,18,0,0,CARD,TRANSFER,IN
25294.23,530642.13,19,0,0,CARD,WITHDRAWAL,IN
30541.24,555936.36,20,0,0,CARD,TRANSFER,US
24369.15,586477.6,21,0,0,CARD,TRANSFER,IN
13225.56,584549.0700000001,21,0,0,CARD,TRANSFER,IN
49170.72,597774.6300000001,22,0,0,NET_BANKING,DEPOSIT,IN
22779.75,614928.0900000001,22,0,0,CARD,TRANSFER,IN
19112.64,637707.8400000001,23,1,0,NET_BANKING,WITHDRAWAL,IN
48193.99,656820.4800000001,24,0,0,CARD,DEPOSIT,IN
14992.9,694867.6900000001,24,0,0,NET_BANKING,WITHDRAWAL,IN
28279.66,661076.65,23,1,0,CARD,WITHDRAWAL,IN
14288.86,689356.31,24,0,0,CARD,TRANSFER,SG
22985.55,590301.5000000001,22,0,1,CARD,WITHDRAWAL,IN
12352.41,580025.29,22,0,1,CARD,TRANSFER,IN
25178.95,580508.2600000001,22,0,1,CARD,WITHDRAWAL,IN
17430.19,571619.75,22,0,1,CARD,TRANSFER,IN
36653.22,548717.0399999999,22,0,0,CARD,TRANSFER,IN
14335.13,0.0,0,1,0,UPI,WITHDRAWAL,IN
19314.12,14335.13,1,0,0,UPI,TRANSFER,IN
8097.18,33649.25,2,0,0,UPI,DEPOSIT,IN
18235.42401913888,41746.43,3,0,0,UPI,WITHDRAWAL,IN
21388.06,59981.854019138875,4,0,0,UPI,WITHDRAWAL,IN
20077.62085266065,81369.91401913887,5,0,0,UPI,TRANSFER,IN
13864.18,101447.53487179952,6,1,1,UPI,WITHDRAWAL,AE
10901.33,115311.71487179952,7,0,1,UPI,TRANSFER,IN
14650.49,126213.04487179952,8,0,1,CARD,TRANSFER,IN
5654.63,140863.53487179952,9,0,1,NET_BANKING,TRANSFER,IN
15526.51,146518.16487179953,10,0,1,UPI,WITHDRAWAL,IN
5555.29,162044.67487179954,11,1,0,NET_BANKING,DEPOSIT,IN
59749.8691205745,167599.96487179954,12,0,0,NET_BANKING,TRANSFER,IN
8009.02,227349.83399237404,13,0,0,UPI,TRANSFER,IN
16016.91,235358.85399237403,14,0,0,UPI,WITHDRAWAL,US
21817.51,251375.76399237404,15,0,0,UPI,DEPOSIT,IN
6992.643655028374,0.0,0,1,0,UPI,WITHDRAWAL,IN
3199.34,6992.643655028374,1,0,0,NET_BANKING,DEPOSIT,IN
2736.05,10191.983655028374,2,0,0,CARD,DEPOSIT,IN
4057.1,12928.033655028376,3,0,0,CARD,WITHDRAWAL,IN
1612.42,16985.133655028374,4,1,0,NET_BANKING,TRANSFER,IN
4612.87,18597.553655028372,5,0,1,NET_BANKING,WITHDRAWAL,IN
2934.471626812672,23210.42365502837,6,0,1,NET_BANKING,DEPOSIT,SG
2346.15,26144.895281841043,7,0,1,NET_BANKING,DEPOSIT,IN
1675.72,28491.045281841045,8,0,1,NET_BANKING,TRANSFER,IN
14370.39669295277,30166.76528184105,9,1,1,NET_BANKING,TRANSFER,SG
1069.38,44537.16197479382,10,0,0,NET_BANKING,DEPOSIT,SG
2494.91,45606.541974793814,11,0,0,NET_BANKING,WITHDRAWAL,IN
1868.94,48101.45197479382,12,0,0,UPI,DEPOSIT,IN
2868.46,49970.39197479382,13,1,0,UPI,WITHDRAWAL,US
9065.937151221344,52838.85197479382,14,0,0,NET_BANKING,TRANSFER,IN
2232.39,61904.78912601517,15,0,0,NET_BANKING,DEPOSIT,IN
4444.7,64137.179126015166,16,0,0,NET_BANKING,WITHDRAWAL,IN
3948.29,68581.87912601516,17,0,0,NET_BANKING,DEPOSIT,IN
1093.61,72530.16912601516,18,0,0,NET_BANKING,TRANSFER,US
10252.18,0.0,0,1,0,NET_BANKING,DEPOSIT,IN
12174.61,10252.18,1,0,0,UPI,TRANSFER,IN
5428.48,22426.79,2,0,0,UPI,DEPOSIT,IN
6506.036354625702,27855.27,3,1,0,UPI,TRANSFER,IN
7161.92,34361.3063546257,4,1,0,NET_BANKING,TRANSFER,IN
5281.27,41523.2263546257,5,0,1,UPI,DEPOSIT,IN
4714.12,46804.496354625706,6,1,1,UPI,DEPOSIT,IN
8399.12,51518.61635462571,7,0,1,UPI,WITHDRAWAL,IN
6599.57,59917.73635462571,8,0,1,UPI,DEPOSIT,SG
3160.05,66517.3063546257,9,0,0,UPI,WITHDRAWAL,IN
8511.14,69677.3563546257,10,0,0,UPI,WITHDRAWAL,IN
7383.28,78188.4963546257,11,0,0,UPI,TRANSFER,IN
2703.42,85571.7763546257,12,0,0,UPI,WITHDRAWAL,IN
5418.06,88275.1963546257,13,1,0,CARD,TRANSFER,IN
7033.27,93693.2563546257,14,0,0,UPI,WITHDRAWAL,IN
10841.07,100726.5263546257,15,0,0,UPI,WITHDRAWAL,IN
3345.63,111567.59635462573,16,0,0,UPI,DEPOSIT,IN
17755.389675682396,114913.22635462572,17,0,0,UPI,TRANSFER,IN
7024.109768444101,132668.61603030813,18,0,0,UPI,DEPOSIT,SG
4316.27,139692.72579875222,19,0,0,UPI,WITHDRAWAL,IN
5204.21,144008.9957987522,20,1,0,NET_BANKING,TRANSFER,SG
9355.07,138961.0257987522,20,0,0,UPI,WITHDRAWAL,US
10487.614445996676,148316.0957987522,21,1,0,UPI,TRANSFER,IN
9892.12,146629.1002447489,21,1,0,UPI,TRANSFER,IN
8419.48,151092.7402447489,21,0,0,UPI,TRANSFER,IN
12456.95,159512.2202447489,22,0,0,UPI,DEPOSIT,SG
7278.06,165463.13389012322,22,0,0,UPI,TRANSFER,IN
17645.43,0.0,0,1,0,CARD,TRANSFER,IN
18349.46,17645.43,1,0,0,UPI,WITHDRAWAL,IN
5889.09,35994.89,2,0,0,UPI,DEPOSIT,IN
15566.33,41883.98,3,0,0,CARD,DEPOSIT,SG
23006.89,57450.31,4,0,0,UPI,DEPOSIT,IN
16398.46,80457.2,5,0,0,UPI,TRANSFER,IN
23387.63,96855.66,6,0,0,CARD,TRANSFER,IN
18600.69,120243.29,7,0,1,CARD,DEPOSIT,SG
23252.99,138843.98,8,0,1,UPI,TRANSFER,IN
10090.33,162096.97,9,0,1,UPI,WITHDRAWAL,IN
20397.67,172187.3,10,0,1,NET_BANKING,TRANSFER,IN
6654.85,192584.96999999997,11,1,0,CARD,WITHDRAWAL,IN
18030.19,199239.82,12,1,0,UPI,TRANSFER,IN
14486.44,217270.01,13,0,0,UPI,DEPOSIT,AE
21508.45,231756.45,14,0,0,UPI,DEPOSIT,IN
21273.62,253264.9,15,0,0,UPI,TRANSFER,IN
8096.87,274538.52,16,0,0,UPI,WITHDRAWAL,IN
8412.77,282635.39,17,0,0,UPI,WITHDRAWAL,IN
6696.26,291048.16000000003,18,0,0,UPI,WITHDRAWAL,IN
10881.38,297744.42000000004,19,1,0,UPI,WITHDRAWAL,US
10367.74,308625.80000000005,20,0,0,UPI,WITHDRAWAL,IN
17597.81,318993.54000000004,21,0,0,NET_BANKING,DEPOSIT,IN
20354.43,336591.35000000003,22,1,0,UPI,TRANSFER,IN
18795.9,356945.78,23,0,0,NET_BANKING,WITHDRAWAL,IN
17699.73,358096.25000000006,23,0,0,UPI,DEPOSIT,IN
20689.36,357446.52,23,0,0,UPI,WITHDRAWAL,IN
20360.49,378135.88,24,0,0,UPI,WITHDRAWAL,IN
14304.31,392607.28,24,0,0,UPI,WITHDRAWAL,AE
12572.95,391345.26,24,0,0,UPI,WITHDRAWAL,IN
20729.99,380911.32,24,0,0,UPI,WITHDRAWAL,IN
11115.52,401641.31,25,0,0,NET_BANKING,DEPOSIT,IN
22037.01,396358.37,25,0,0,UPI,WITHDRAWAL,IN
21784.8,395007.75,25,0,1,UPI,DEPOSIT,IN
22727.03,398191.86,25,1,1,CARD,TRANSFER,IN
7062.27,420918.89,26,1,1,UPI,DEPOSIT,IN
18522.48,404728.17,26,0,1,UPI,TRANSFER,IN
22552.83,423250.65,27,0,1,NET_BANKING,DEPOSIT,IN
18339.2,435713.15,27,0,1,UPI,TRANSFER,IN
11061.44,0.0,0,1,0,CARD,WITHDRAWAL,IN
31892.24,11061.44,1,0,0,NET_BANKING,TRANSFER,IN
128426.35160454546,42953.68,2,0,0,CARD,DEPOSIT,IN
18076.91,171380.03160454545,3,0,0,CARD,WITHDRAWAL,IN
13027.2,189456.94160454543,4,0,0,UPI,TRANSFER,US
49697.07,202484.14160454547,5,1,0,UPI,WITHDRAWAL,IN
13827.23,252181.21160454547,6,0,1,CARD,DEPOSIT,IN
17131.41,266008.44160454546,7,0,1,CARD,WITHDRAWAL,US
29792.505902307275,283139.85160454543,8,1,1,CARD,DEPOSIT,IN
36650.48078617175,312932.3575068527,9,0,1,CARD,DEPOSIT,IN
14709.73,349582.83829302446,10,0,1,CARD,WITHDRAWAL,IN
14866.48,364292.5682930245,11,0,0,CARD,TRANSFER,AE
35143.24,379159.0482930244,12,0,0,CARD,DEPOSIT,IN
84234.85836838279,414302.2882930244,13,1,0,UPI,WITHDRAWAL,IN
11224.36,498537.1466614072,14,0,0,CARD,WITHDRAWAL,IN
31639.39,509761.5066614072,15,0,0,NET_BANKING,WITHDRAWAL,IN
12267.79,541400.8966614072,16,0,0,CARD,DEPOSIT,IN
25647.42,553668.6866614072,17,1,0,CARD,WITHDRAWAL,AE
17513.89,579316.1066614073,18,0,0,CARD,TRANSFER,IN
23037.203219653547,596829.9966614073,19,1,0,CARD,DEPOSIT,IN
19464.7,619867.1998810609,20,0,0,CARD,WITHDRAWAL,IN
24786.38,639331.8998810608,21,0,0,CARD,WITHDRAWAL,IN
20030.14,664118.2798810608,22,0,0,CARD,WITHDRAWAL,IN
32067.96,684148.4198810608,23,0,0,CARD,WITHDRAWAL,SG
34463.72,716216.3798810608,24,0,0,NET_BANKING,DEPOSIT,IN
16720.35,707726.4198810607,23,0,0,NET_BANKING,TRANSFER,IN
32745.05,596020.4182765153,23,0,0,CARD,DEPOSIT,IN
47730.36,610688.5582765155,23,0,0,CARD,TRANSFER,IN
80039.10378143497,645391.7182765154,23,0,0,UPI,DEPOSIT,IN
15800.09,675733.7520579504,23,0,1,UPI,TRANSFER,IN
24215.21,691533.8420579503,24,0,1,CARD,TRANSFER,IN
42350.25,654997.906155643,22,1,1,CARD,WITHDRAWAL,AE
40183.73,645987.9453694713,21,0,1,CARD,TRANSFER,IN
62122.50302969998,636161.9553694712,20,1,0,CARD,DEPOSIT,IN
44507.92,698284.4583991712,21,0,0,NET_BANKING,WITHDRAWAL,IN
22625.18,658557.5200307885,21,0,0,CARD,TRANSFER,IN
95348.8145977594,0.0,0,1,0,NET_BANKING,WITHDRAWAL,IN
38529.49,95348.8145977594,1,1,0,CARD,DEPOSIT,IN
29550.68,133878.3045977594,2,1,0,UPI,DEPOSIT,IN
176798.55563752048,163428.98459775938,3,0,0,CARD,TRANSFER,IN
42400.88204774872,340227.5402352798,4,0,0,NET_BANKING,WITHDRAWAL,IN
12447.12,382628.42228302854,5,1,1,CARD,TRANSFER,US
42297.55,395075.54228302854,6,0,1,CARD,WITHDRAWAL,IN
38484.65,437373.0922830285,7,0,1,UPI,TRANSFER,IN
39518.55,475857.74228302855,8,0,1,CARD,TRANSFER,IN
37530.23,515376.29228302854,9,0,0,CARD,TRANSFER,IN
20362.57,552906.5222830286,10,0,0,CARD,WITHDRAWAL,IN
35883.58,573269.0922830285,11,0,0,CARD,TRANSFER,IN
25978.91,609152.6722830285,12,1,0,CARD,WITHDRAWAL,IN
129589.71130883793,635131.5822830285,13,0,0,CARD,TRANSFER,IN
11075.36,764721.2935918665,14,1,0,CARD,WITHDRAWAL,IN
35682.61,775796.6535918665,15,0,0,CARD,TRANSFER,IN
34318.49350554466,811479.2635918665,16,0,0,CARD,TRANSFER,IN
33775.31,845797.7570974111,17,0,0,CARD,TRANSFER,IN
39836.85,879573.067097411,18,0,0,UPI,TRANSFER,IN
99296.72074787754,919409.917097411,19,0,0,CARD,WITHDRAWAL,IN
11916.17,1018706.6378452884,20,1,0,CARD,TRANSFER,IN
12927.77,1030622.8078452884,21,0,0,CARD,WITHDRAWAL,SG
38478.21,1043550.5778452886,22,0,0,CARD,WITHDRAWAL,IN
16170.64,1082028.7878452886,23,1,0,CARD,DEPOSIT,IN
33198.3,1098199.4278452883,24,1,0,CARD,DEPOSIT,IN
34260.34,1036048.9132475292,24,1,0,UPI,TRANSFER,SG
13808.09,1031779.7632475292,24,0,0,CARD,TRANSFER,IN
49936.47,1045587.8532475292,25,0,0,UPI,WITHDRAWAL,IN
18109.49,1065973.6432475292,25,0,0,CARD,TRANSFER,IN
21826.45,907284.5776100088,25,0,0,CARD,TRANSFER,IN
30010.47,874263.02556226,24,1,1,CARD,TRANSFER,IN
2777.75,0.0,0,1,0,CARD,TRANSFER,IN
4712.84,2777.75,1,1,0,NET_BANKING,TRANSFER,IN
4672.69,7490.59,2,0,0,CARD,DEPOSIT,IN
1134.04,12163.28,3,0,0,CARD,WITHDRAWAL,IN
1208.56,13297.32,4,0,0,CARD,WITHDRAWAL,IN
1000.86,14505.88,5,0,0,CARD,TRANSFER,IN
4896.2,15506.74,6,0,0,CARD,DEPOSIT,IN
3878.33,20402.94,7,0,0,NET_BANKING,TRANSFER,IN
2307.78,24281.269999999997,8,0,0,CARD,TRANSFER,IN
4201.06,26589.049999999996,9,0,0,CARD,TRANSFER,IN
3223.09,30790.109999999997,10,0,1,CARD,WITHDRAWAL,IN
4494.64,34013.2,11,0,1,CARD,DEPOSIT,IN
4142.38,38507.84,12,1,1,CARD,DEPOSIT,IN
2980.26,42650.219999999994,13,0,1,NET_BANKING,DEPOSIT,IN
3408.11,45630.48,14,0,1,UPI,DEPOSIT,IN
4622.92,49038.59,15,1,1,CARD,DEPOSIT,IN
4654.55,53661.509999999995,16,0,0,CARD,TRANSFER,IN
4995.37,58316.06,17,0,0,CARD,WITHDRAWAL,IN
1852.57,63311.43,18,0,0,UPI,WITHDRAWAL,IN
3436.46,65164.0,19,0,0,CARD,WITHDRAWAL,IN
4499.57,68600.46,20,0,0,CARD,DEPOSIT,IN
2815.13,73100.03,21,1,0,NET_BANKING,WITHDRAWAL,IN
3965.16,75915.16,22,0,0,CARD,WITHDRAWAL,SG
3527.06,79880.32,23,0,0,CARD,DEPOSIT,IN
6972.72,0.0,0,1,0,CARD,TRANSFER,IN
4081.67,6972.72,1,0,0,NET_BANKING,DEPOSIT,IN
10566.36,11054.39,2,0,0,NET_BANKING,TRANSFER,IN
9917.32,21620.75,3,0,0,UPI,DEPOSIT,IN
13618.809424476834,31538.07,4,0,0,UPI,TRANSFER,IN
6486.21,45156.87942447683,5,0,1,UPI,WITHDRAWAL,IN
10602.73,51643.089424476835,6,1,1,UPI,DEPOSIT,IN
8788.31,62245.81942447684,7,0,1,UPI,TRANSFER,IN
19539.65398131617,71034.12942447684,8,0,1,UPI,TRANSFER,IN
19362.578890208468,90573.783405793,9,0,1,NET_BANKING,DEPOSIT,IN
6291.67,109936.36229600146,10,1,1,UPI,TRANSFER,IN
2543.62,116228.03229600146,11,0,0,UPI,TRANSFER,IN
12327.25942299861,118771.65229600146,12,0,0,CARD,DEPOSIT,IN
7898.11,131098.91171900005,13,1,0,UPI,WITHDRAWAL,IN
2607.76,138997.02171900004,14,0,0,UPI,TRANSFER,SG
10784.05,141604.78171900005,15,0,0,UPI,WITHDRAWAL,IN
5889.11,152388.83171900004,16,1,0,UPI,WITHDRAWAL,IN
2503.86,0.0,0,1,0,UPI,DEPOSIT,IN
1287.89,2503.86,1,1,0,CARD,DEPOSIT,IN
3609.03,3791.75,2,0,0,UPI,DEPOSIT,IN
5916.523470997487,7400.780000000001,3,0,0,CARD,WITHDRAWAL,IN
3915.35,13317.303470997487,4,0,0,NET_BANKING,TRANSFER,IN
1414.22,17232.653470997488,5,0,0,CARD,WITHDRAWAL,IN
4601.5574387144625,18646.87347099749,6,1,0,NET_BANKING,TRANSFER,IN
3157.4,23248.43090971195,7,0,1,CARD,DEPOSIT,US
3602.6,26405.830909711953,8,0,1,CARD,TRANSFER,IN
9494.659621090012,30008.43090971195,9,0,1,NET_BANKING,WITHDRAWAL,AE
2443.44,39503.090530801965,10,0,1,CARD,WITHDRAWAL,US
1126.81,41946.53053080197,11,0,0,NET_BANKING,WITHDRAWAL,IN
1478.09,43073.340530801965,12,0,0,CARD,TRANSFER,IN
4577.13,44551.43053080196,13,0,0,CARD,DEPOSIT,AE
7840.404227187543,49128.56053080196,14,1,0,CARD,WITHDRAWAL,IN
4881.02,56968.9647579895,15,0,0,CARD,TRANSFER,IN
1991.53,61849.9847579895,16,0,0,CARD,WITHDRAWAL,IN
5403.217137515898,63841.5147579895,17,0,0,UPI,WITHDRAWAL,IN
1259.63,69244.73189550539,18,0,0,NET_BANKING,TRANSFER,AE
6465.558763396221,70504.3618955054,19,0,0,CARD,WITHDRAWAL,IN
1977.59,76969.92065890162,20,0,0,UPI,TRANSFER,SG
12003.306661591268,78947.51065890162,21,0,0,UPI,WITHDRAWAL,US
9539.303041846351,88446.95732049289,21,1,0,CARD,TRANSFER,IN
7992.17298976283,96698.37036233924,21,0,0,CARD,TRANSFER,IN
1581.87,101081.51335210205,21,0,0,CARD,TRANSFER,IN
3990.49,91417.28988110456,19,0,0,CARD,DEPOSIT,IN
16785.12069993193,95407.77988110456,20,0,0,NET_BANKING,DEPOSIT,IN
4703.83,112192.90058103648,21,0,0,CARD,DEPOSIT,IN
1674.04,112295.17314232203,21,0,0,CARD,TRANSFER,IN
1022.23,0.0,0,1,0,CARD,WITHDRAWAL,SG
4722.92,1022.23,1,1,0,CARD,TRANSFER,IN
4854.7,5745.15,2,1,0,NET_BANKING,TRANSFER,IN
9310.530954429569,10599.85,3,0,0,CARD,TRANSFER,IN
2704.63,19910.380954429565,4,0,1,CARD,TRANSFER,IN
1166.38,22615.010954429566,5,0,1,CARD,TRANSFER,SG
11218.771313396464,23781.390954429568,6,0,1,CARD,DEPOSIT,IN
3434.93,35000.16226782603,7,1,1,CARD,WITHDRAWAL,IN
3579.71,38435.09226782603,8,1,1,CARD,TRANSFER,IN
3835.47,42014.80226782603,9,1,1,CARD,WITHDRAWAL,IN
4439.96,45850.27226782603,10,0,0,CARD,TRANSFER,IN
1383.94,50290.23226782603,11,0,0,CARD,WITHDRAWAL,IN
2689.64,51674.172267826034,12,0,0,CARD,WITHDRAWAL,IN
1278.91,54363.81226782603,13,0,0,NET_BANKING,DEPOSIT,IN
3027.88,55642.72226782604,14,1,0,CARD,TRANSFER,SG
35959.24,0.0,0,1,0,CARD,WITHDRAWAL,US
37709.56,35959.24,1,0,0,UPI,DEPOSIT,IN
49667.74,73668.79999999999,2,1,0,CARD,WITHDRAWAL,IN
48995.99281052664,123336.53999999998,3,0,0,CARD,DEPOSIT,US
46974.92,172332.5328105266,4,1,0,CARD,WITHDRAWAL,AE
49617.97,219307.4528105266,5,0,1,CARD,WITHDRAWAL,IN
19646.51,268925.42281052656,6,0,1,CARD,WITHDRAWAL,IN
54856.45413014516,288571.9328105266,7,0,1,CARD,WITHDRAWAL,IN
12424.21,343428.3869406717,8,0,1,CARD,DEPOSIT,IN
32644.99,355852.59694067173,9,1,0,CARD,WITHDRAWAL,IN
40434.98692900482,388497.5869406717,10,1,0,CARD,WITHDRAWAL,AE
32736.8,428932.57386967656,11,0,0,CARD,TRANSFER,IN
23489.97,461669.37386967655,12,0,0,CARD,WITHDRAWAL,IN
30397.19,485159.3438696766,13,0,0,CARD,TRANSFER,IN
23177.4,515556.5338696766,14,0,0,CARD,DEPOSIT,IN
33363.73,538733.9338696765,15,0,0,CARD,TRANSFER,IN
5245.3,0.0,0,1,0,CARD,DEPOSIT,IN
7491.32,5245.3,1,0,0,CARD,DEPOSIT,IN
16628.73,12736.62,2,0,0,CARD,TRANSFER,IN
8131.02,29365.35,3,0,0,CARD,WITHDRAWAL,SG
6665.4,37496.369999999995,4,0,0,CARD,TRANSFER,IN
10595.62,44161.77,5,1,1,NET_BANKING,WITHDRAWAL,IN
18566.5,54757.39,6,0,1,CARD,DEPOSIT,IN
13424.99,73323.89,7,0,1,NET_BANKING,DEPOSIT,IN
6163.32,86748.88,8,0,1,UPI,WITHDRAWAL,IN
7959.26,92912.2,9,0,0,UPI,DEPOSIT,SG
7571.96,100871.46,10,0,0,NET_BANKING,WITHDRAWAL,IN
6264.08,108443.42,11,0,0,CARD,WITHDRAWAL,IN
21580.22,114707.5,12,1,0,CARD,WITHDRAWAL,IN
9401.64,136287.72000000003,13,0,0,CARD,TRANSFER,IN
8941.78,145689.36000000004,14,0,0,CARD,TRANSFER,IN
23279.51,154631.14000000004,15,0,0,CARD,WITHDRAWAL,IN
13933.4,177910.65000000005,16,0,0,UPI,TRANSFER,IN
15845.0,191844.05000000005,17,1,0,CARD,WITHDRAWAL,IN
20320.62,207689.05000000005,18,0,0,CARD,TRANSFER,AE
9683.98,228009.67000000004,19,0,0,CARD,DEPOSIT,IN
18479.11,237693.65000000005,20,0,0,CARD,WITHDRAWAL,IN
18164.9,250927.46,20,0,0,CARD,DEPOSIT,IN
18786.15,261601.04,20,0,0,CARD,DEPOSIT,IN
16807.92,280387.19,21,0,0,CARD,TRANSFER,IN
14942.97,297195.11,22,0,0,CARD,WITHDRAWAL,IN
12387.58,312138.07999999996,23,0,0,CARD,DEPOSIT,IN
5981.83,324525.66,24,1,0,CARD,DEPOSIT,US
17942.95,330507.49,25,0,0,NET_BANKING,TRANSFER,IN
11188.69,323690.69,24,0,0,CARD,DEPOSIT,IN
8679.47,328213.98,24,1,0,CARD,WITHDRAWAL,IN
8487.79,336893.44999999995,25,0,0,CARD,TRANSFER,IN
17494.93,334785.61999999994,25,0,1,UPI,DEPOSIT,IN
11500.65,333714.04999999993,25,0,1,CARD,DEPOSIT,AE
21340.95,345214.69999999995,26,0,1,UPI,WITHDRAWAL,IN
16718.6,0.0,0,1,0,NET_BANKING,WITHDRAWAL,US
12402.81,16718.6,1,1,0,NET_BANKING,WITHDRAWAL,US
24202.5,29121.409999999996,2,0,0,NET_BANKING,DEPOSIT,IN
8995.49,53323.91,3,1,0,NET_BANKING,TRANSFER,SG
16461.26,62319.399999999994,4,0,0,NET_BANKING,WITHDRAWAL,IN
16242.71,78780.65999999999,5,0,0,NET_BANKING,TRANSFER,IN
15784.36,95023.37,6,0,1,NET_BANKING,TRANSFER,IN
19035.42,110807.73,7,0,1,NET_BANKING,WITHDRAWAL,IN
12305.9,129843.15,8,0,1,NET_BANKING,TRANSFER,IN
10423.85,142149.05,9,1,1,NET_BANKING,TRANSFER,IN
15343.98,152572.9,10,0,1,NET_BANKING,WITHDRAWAL,IN
